,ACTION,TAXONOMY,PRICE_FORMING_CONTINUATION_DATA,CLEARED,INDICATION_OF_COLLATERALIZATION,PRICE_NOTATION,ROUNDED_NOTIONAL_AMOUNT_1,z_PRICE_NOTATION,PRICE_NOTATION_BIN,z_ROUNDED_NOTIONAL_AMOUNT_1,ROUNDED_NOTIONAL_AMOUNT_1_BIN
160603,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.730402,24000000.0,0.21806142310338597,"(0.721, 1.442]",0.6395716831377748,"(22000004.5, 24200004.45]"
160632,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7387,460000.0,0.21768802594142564,"(0.721, 1.442]",1.058754427413084,"(-219994.995, 2200004.95]"
160647,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,FC,0.255,33000000.0,0.23945377759727107,"(-0.0721, 0.721]",0.47930640282860815,"(30800004.3, 33000004.25]"
160648,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,FC,0.255,60000000.0,0.23945377759727107,"(-0.0721, 0.721]",0.0014894380988919058,"(59400003.65, 61600003.6]"
160652,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6195,10000000.0,0.22305184152417687,"(-0.0721, 0.721]",0.8888732302853674,"(8800004.8, 11000004.75]"
160653,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,FC,0.3025,60000000.0,0.23731635108568816,"(-0.0721, 0.721]",0.0014894380988919058,"(59400003.65, 61600003.6]"
160654,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,FC,0.3025,33000000.0,0.23731635108568816,"(-0.0721, 0.721]",0.47930640282860815,"(30800004.3, 33000004.25]"
160657,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6679999999999999,110000000.0,0.22086941655971853,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
160675,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.4975,25000000.0,0.22854165277497934,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
160676,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.3475,25000000.0,0.2352914207062938,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
160677,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.3475,25000000.0,0.2352914207062938,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
161081,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7325,50000000.0,0.2179670163492533,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161108,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7325,100000000.0,0.2179670163492533,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
161126,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735625,50000000.0,0.21782639618401758,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161127,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.725,50000000.0,0.21830450474581906,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161135,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735625,50000000.0,0.21782639618401758,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161136,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.735625,50000000.0,0.21782639618401758,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161138,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.7375,110000000.0,0.21774202408487617,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161221,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161231,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161232,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161239,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.729375,50000000.0,0.21810763651448903,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161271,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.731462,16000000.0,0.21801372474333802,"(0.721, 1.442]",0.7820297100792563,"(15400004.65, 17600004.6]"
161274,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.729375,50000000.0,0.21810763651448903,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161275,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.729375,50000000.0,0.21810763651448903,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161333,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.730312,50000000.0,0.21806547296414477,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161342,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,UC,0.4775,93000000.0,0.22944162183248792,"(-0.0721, 0.721]",0.589128799232503,"(92400002.9, 94600002.85]"
161343,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,UC,0.4775,93000000.0,0.22944162183248792,"(-0.0721, 0.721]",0.589128799232503,"(92400002.9, 94600002.85]"
161361,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.725625,9000000.0,0.2182763807127719,"(0.721, 1.442]",0.9066804836530525,"(8800004.8, 11000004.75]"
161362,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.730312,50000000.0,0.21806547296414477,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161437,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7325,50000000.0,0.2179670163492533,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161438,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.728125,110000000.0,0.2181638845805833,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161441,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.73625,110000000.0,0.21779827215097045,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161442,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.735,110000000.0,0.21785452021706472,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161485,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735,50000000.0,0.21785452021706472,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161495,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735,50000000.0,0.21785452021706472,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161496,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.735,50000000.0,0.21785452021706472,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161504,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7325,25000000.0,0.2179670163492533,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161505,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7325,50000000.0,0.2179670163492533,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161506,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7325,25000000.0,0.2179670163492533,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161557,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.735,110000000.0,0.21785452021706472,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161571,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.57,150000000.0,0.22527926494151065,"(-0.0721, 0.721]",1.6041422411905586,"(149600001.6, 151800001.55]"
161604,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735,50000000.0,0.21785452021706472,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161628,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735,50000000.0,0.21785452021706472,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161629,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.735,50000000.0,0.21785452021706472,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161633,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7325,50000000.0,0.2179670163492533,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161649,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.735,110000000.0,0.21785452021706472,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161650,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,FC,0.735,110000000.0,0.21785452021706472,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161658,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.48375,5000000.0,0.2291603815020165,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
161670,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,FC,0.7277,1000000.0,0.21818300892305534,"(0.721, 1.442]",1.0491385105945341,"(-219994.995, 2200004.95]"
161671,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7277,1000000.0,0.21818300892305534,"(0.721, 1.442]",1.0491385105945341,"(-219994.995, 2200004.95]"
161706,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73375,25000000.0,0.21791076828315903,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161737,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73375,25000000.0,0.21791076828315903,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161738,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.73375,25000000.0,0.21791076828315903,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161789,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.73375,50000000.0,0.21791076828315903,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161833,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.734375,25000000.0,0.21788264425011186,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161838,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.73,23000000.0,0.21807951248144186,"(0.721, 1.442]",0.65737893650546,"(22000004.5, 24200004.45]"
161839,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.73,23000000.0,0.21807951248144186,"(0.721, 1.442]",0.65737893650546,"(22000004.5, 24200004.45]"
161840,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.734375,25000000.0,0.21788264425011186,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161841,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.734375,25000000.0,0.21788264425011186,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161854,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735,25000000.0,0.21785452021706472,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161855,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.725172,50000000.0,0.21829676501192447,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161873,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.735,25000000.0,0.21785452021706472,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161874,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.735,25000000.0,0.21785452021706472,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
161897,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.725625,9000000.0,0.2182763807127719,"(0.721, 1.442]",0.9066804836530525,"(8800004.8, 11000004.75]"
161898,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.5,73000000.0,0.22842915664279076,"(-0.0721, 0.721]",0.23298373187879934,"(72600003.35, 74800003.3]"
161899,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,FC,0.73,5000000.0,0.21807951248144186,"(0.721, 1.442]",0.9779094971237934,"(4400004.9, 6600004.85]"
161900,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.73,5000000.0,0.21807951248144186,"(0.721, 1.442]",0.9779094971237934,"(4400004.9, 6600004.85]"
161903,NEW,Credit:Index:CDX:CDXIG,Partialtermination,U,PC,0.725625,9000000.0,0.2182763807127719,"(0.721, 1.442]",0.9066804836530525,"(8800004.8, 11000004.75]"
161904,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.5,73000000.0,0.22842915664279076,"(-0.0721, 0.721]",0.23298373187879934,"(72600003.35, 74800003.3]"
161910,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.5,73000000.0,0.22842915664279076,"(-0.0721, 0.721]",0.23298373187879934,"(72600003.35, 74800003.3]"
161911,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.5,73000000.0,0.22842915664279076,"(-0.0721, 0.721]",0.23298373187879934,"(72600003.35, 74800003.3]"
161912,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7333750000000001,130000000.0,0.21792764270298728,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
161915,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7333750000000001,130000000.0,0.21792764270298728,"(0.721, 1.442]",1.2479971738368547,"(129800002.05, 132000002.0]"
161926,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7333750000000001,110000000.0,0.21792764270298728,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
161952,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.728125,50000000.0,0.2181638845805833,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161955,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.728125,50000000.0,0.2181638845805833,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161956,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.728125,50000000.0,0.2181638845805833,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
161961,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.57,150000000.0,0.22527926494151065,"(-0.0721, 0.721]",1.6041422411905586,"(149600001.6, 151800001.55]"
161962,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.57,150000000.0,0.22527926494151065,"(-0.0721, 0.721]",1.6041422411905586,"(149600001.6, 151800001.55]"
161979,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.731875,100000000.0,0.21799514038230042,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
161993,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7273999999999999,6000000.0,0.218196508458918,"(0.721, 1.442]",0.9601022437561082,"(4400004.9, 6600004.85]"
162000,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.64875,50000000.0,0.22173563677757058,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162040,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.73115,25000000.0,0.21802776426063517,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
162051,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.731875,40000000.0,0.21799514038230042,"(0.721, 1.442]",0.3546556292548118,"(39600004.1, 41800004.05]"
162069,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.57,50000000.0,0.22527926494151065,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162076,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7325,100000000.0,0.2179670163492533,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
162077,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.6413500000000001,40000000.0,0.22206862532884875,"(-0.0721, 0.721]",0.3546556292548118,"(39600004.1, 41800004.05]"
162078,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.57,50000000.0,0.22527926494151065,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162079,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,UC,0.57,50000000.0,0.22527926494151065,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162080,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.731875,40000000.0,0.21799514038230042,"(0.721, 1.442]",0.3546556292548118,"(39600004.1, 41800004.05]"
162129,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.72625,110000000.0,0.21824825667972472,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
162190,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.7275,25000000.0,0.21819200861363044,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
162191,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.7275,75000000.0,0.21819200861363044,"(0.721, 1.442]",0.2685982386141697,"(74800003.3, 77000003.25]"
162194,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.7275,75000000.0,0.21819200861363044,"(0.721, 1.442]",0.2685982386141697,"(74800003.3, 77000003.25]"
162195,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7275,75000000.0,0.21819200861363044,"(0.721, 1.442]",0.2685982386141697,"(74800003.3, 77000003.25]"
162199,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162200,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162201,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162202,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162205,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.7275,25000000.0,0.21819200861363044,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
162206,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7275,25000000.0,0.21819200861363044,"(0.721, 1.442]",0.6217644297700896,"(24200004.45, 26400004.4]"
162210,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.73,100000000.0,0.21807951248144186,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
162220,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.72875,100000000.0,0.21813576054753617,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
162228,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.7325,2000000.0,0.2179670163492533,"(0.721, 1.442]",1.031331257226849,"(-219994.995, 2200004.95]"
162243,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.72875,15000000.0,0.21813576054753617,"(0.721, 1.442]",0.7998369634469414,"(13200004.7, 15400004.65]"
162258,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.72875,50000000.0,0.21813576054753617,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162282,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.72875,110000000.0,0.21813576054753617,"(0.721, 1.442]",0.8918521064831512,"(107800002.55, 110000002.5]"
162288,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.73053,100000000.0,0.2180556633014179,"(0.721, 1.442]",0.7137795728062993,"(99000002.75, 101200002.7]"
162295,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.73,5000000.0,0.21807951248144186,"(0.721, 1.442]",0.9779094971237934,"(4400004.9, 6600004.85]"
162296,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.725625,50000000.0,0.2182763807127719,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162297,NEW,Credit:Index:CDX:CDXIG,Novation,C,PC,0.731462,18000000.0,0.21801372474333802,"(0.721, 1.442]",0.7464152033438859,"(17600004.6, 19800004.55]"
162298,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.73,1000000.0,0.21807951248144186,"(0.721, 1.442]",1.0491385105945341,"(-219994.995, 2200004.95]"
162307,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162308,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.73,50000000.0,0.21807951248144186,"(0.721, 1.442]",0.17658309557795995,"(48400003.9, 50600003.85]"
162469,NEW,Credit:Index:CDX:CDXIG,Trade,U,FC,0.6679999999999999,100000000.0,0.22086941655971853,"(-0.0721, 0.721]",0.7137795728062993,"(99000002.75, 101200002.7]"
162473,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.668125,110000000.0,0.2208637917531091,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
162474,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.668125,110000000.0,0.2208637917531091,"(-0.0721, 0.721]",0.8918521064831512,"(107800002.55, 110000002.5]"
162480,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.66875,50000000.0,0.22083566772006194,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162599,NEW,Credit:Index:CDX:CDXIG,Trade,U,PC,0.6887000000000001,75000000.0,0.21993794858519713,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
162601,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.6887000000000001,75000000.0,0.21993794858519713,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
162602,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.6687000000000001,75000000.0,0.22083791764270572,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
162618,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.6687000000000001,75000000.0,0.22083791764270572,"(-0.0721, 0.721]",0.2685982386141697,"(74800003.3, 77000003.25]"
162681,NEW,Credit:Index:CDX:CDXIG,Trade,C,FC,0.6725,25000000.0,0.22066692352177908,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
162689,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,UC,0.42375,54000000.0,0.23186028867454228,"(-0.0721, 0.721]",0.10535408210721921,"(52800003.8, 55000003.75]"
162690,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,UC,0.42375,54000000.0,0.23186028867454228,"(-0.0721, 0.721]",0.10535408210721921,"(52800003.8, 55000003.75]"
162693,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,UC,0.675,60000000.0,0.22055442738959052,"(-0.0721, 0.721]",0.0014894380988919058,"(59400003.65, 61600003.6]"
162694,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,UC,0.675,60000000.0,0.22055442738959052,"(-0.0721, 0.721]",0.0014894380988919058,"(59400003.65, 61600003.6]"
162695,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,UC,0.79,3000000.0,0.2153796053089161,"(0.721, 1.442]",1.0135240038591637,"(2200004.95, 4400004.9]"
162696,CORRECT,Credit:Index:CDX:CDXIG,Trade,C,UC,0.79,3000000.0,0.2153796053089161,"(0.721, 1.442]",1.0135240038591637,"(2200004.95, 4400004.9]"
162719,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.67,25000000.0,0.22077941965396766,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
162720,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6697,5000000.0,0.22079291918983032,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
162755,NEW,Credit:Index:CDX:CDXIG,Trade,C,UC,0.668176,25000000.0,0.22086149683201245,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
162756,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.66875,50000000.0,0.22083566772006194,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162758,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.66875,25000000.0,0.22083566772006194,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
162762,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.66875,50000000.0,0.22083566772006194,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162763,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.66875,50000000.0,0.22083566772006194,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162765,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.66875,25000000.0,0.22083566772006194,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
162766,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.66875,25000000.0,0.22083566772006194,"(-0.0721, 0.721]",0.6217644297700896,"(24200004.45, 26400004.4]"
162770,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6793,5000000.0,0.2203609340422262,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
162796,NEW,Credit:Index:CDX:CDXIG,Trade,C,PC,0.67,50000000.0,0.22077941965396766,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162799,CANCEL,Credit:Index:CDX:CDXIG,Trade,C,PC,0.67,50000000.0,0.22077941965396766,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162800,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.67,50000000.0,0.22077941965396766,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162814,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6722880000000001,50000000.0,0.2206764631937887,"(-0.0721, 0.721]",0.17658309557795995,"(48400003.9, 50600003.85]"
162828,NEW,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6733,2000000.0,0.22063092475947874,"(-0.0721, 0.721]",1.031331257226849,"(-219994.995, 2200004.95]"
162847,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7265,22000000.0,0.2182370070665059,"(0.721, 1.442]",0.6751861898731452,"(19800004.55, 22000004.5]"
162848,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,PC,0.7265,22000000.0,0.2182370070665059,"(0.721, 1.442]",0.6751861898731452,"(19800004.55, 22000004.5]"
162885,CANCEL,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6793,5000000.0,0.2203609340422262,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
162886,CORRECT,Credit:Index:CDX:CDXIG,Trade,U,UC,0.6693000000000001,5000000.0,0.22081091857098048,"(-0.0721, 0.721]",0.9779094971237934,"(4400004.9, 6600004.85]"
